gp,rcu,rcu_eff,rep,hostmm_ms,threads,gomaxprocs
16,normal,0,29,8.3,8,16
16,normal,0,30,5.2,9,16
16,normal,0,31,7.9,8,16
16,normal,0,32,7.4,9,16
16,normal,0,33,8.7,10,16
16,normal,0,34,4.9,9,16
16,normal,0,35,13,9,16
16,normal,0,36,10,9,16
16,normal,0,37,5.7,9,16
16,normal,0,38,3.3,10,16
16,normal,0,39,5.4,9,16
16,normal,0,40,4.2,9,16
32,normal,0,1,13,8,32
32,normal,0,2,14,8,32
32,normal,0,3,8.7,9,32
32,normal,0,4,9.2,8,32
32,normal,0,5,7.5,8,32
32,normal,0,6,8.1,12,32
32,normal,0,7,5.4,8,32
32,normal,0,8,11,8,32
32,normal,0,9,4.2,8,32
32,normal,0,10,6.9,9,32
32,normal,0,11,5.9,9,32
32,normal,0,12,4.1,8,32
32,normal,0,13,4.1,9,32
32,normal,0,14,7.6,9,32
32,normal,0,15,7.2,8,32
32,normal,0,16,6.6,9,32
32,normal,0,17,4.6,10,32
32,normal,0,18,14,9,32
32,normal,0,19,1.5,11,32
32,normal,0,20,7.4,8,32
32,normal,0,21,5.9,9,32
32,normal,0,22,7.8,9,32
32,normal,0,23,10,8,32
32,normal,0,24,7.1,9,32
32,normal,0,25,9.8,9,32
32,normal,0,26,7.8,10,32
32,normal,0,27,12,8,32
32,normal,0,28,7.1,8,32
32,normal,0,29,6.3,9,32
32,normal,0,30,6.0,9,32
32,normal,0,31,4.7,8,32
32,normal,0,32,4.7,10,32
32,normal,0,33,4.3,8,32
32,normal,0,34,7.4,11,32
32,normal,0,35,4.0,9,32
32,normal,0,36,7.9,9,32
32,normal,0,37,8.6,9,32
32,normal,0,38,4.8,9,32
32,normal,0,39,4.2,8,32
32,normal,0,40,12,9,32
64,normal,0,1,4.8,8,64
64,normal,0,2,12,8,64
64,normal,0,3,2.7,9,64
64,normal,0,4,7.7,10,64
64,normal,0,5,4.0,9,64
64,normal,0,6,8.5,9,64
64,normal,0,7,11,8,64
64,normal,0,8,4.8,8,64
64,normal,0,9,5.6,8,64
64,normal,0,10,5.1,9,64
64,normal,0,11,5.0,8,64
64,normal,0,12,2.3,10,64
64,normal,0,13,5.0,8,64
64,normal,0,14,4.7,9,64
64,normal,0,15,5.4,8,64
64,normal,0,16,4.6,9,64
64,normal,0,17,5.0,8,64
64,normal,0,18,7.3,8,64
64,normal,0,19,8.8,8,64
64,normal,0,20,5.8,9,64
64,normal,0,21,10,8,64
64,normal,0,22,5.5,9,64
64,normal,0,23,4.3,9,64
64,normal,0,24,5.2,11,64
64,normal,0,25,4.5,9,64
64,normal,0,26,5.3,8,64
64,normal,0,27,7.7,8,64
64,normal,0,28,6.7,10,64
64,normal,0,29,4.5,9,64
64,normal,0,30,5.3,8,64
64,normal,0,31,6.3,8,64
64,normal,0,32,7.1,12,64
64,normal,0,33,8.7,8,64
64,normal,0,34,6.9,9,64
64,normal,0,35,7.2,9,64
64,normal,0,36,4.4,9,64
64,normal,0,37,4.7,9,64
64,normal,0,38,4.2,8,64
64,normal,0,39,4.8,8,64
64,normal,0,40,5.7,9,64
