host,gp,rcu,rcu_eff,rep,hostmm_ms,threads,gomaxprocs
c7g-metal,1,normal,0,1,18,4,1
c7g-metal,1,normal,0,2,20,4,1
c7g-metal,1,normal,0,3,20,4,1
c7g-metal,1,normal,0,4,16,4,1
c7g-metal,1,normal,0,5,14,4,1
c7g-metal,1,normal,0,6,21,4,1
c7g-metal,1,normal,0,7,17,4,1
c7g-metal,1,normal,0,8,20,4,1
c7g-metal,1,normal,0,9,23,4,1
c7g-metal,1,normal,0,10,15,4,1
c7g-metal,1,normal,0,11,21,4,1
c7g-metal,1,normal,0,12,21,4,1
c7g-metal,1,normal,0,13,19,4,1
c7g-metal,1,normal,0,14,23,4,1
c7g-metal,1,normal,0,15,24,4,1
c7g-metal,1,normal,0,16,20,4,1
c7g-metal,1,normal,0,17,14,4,1
c7g-metal,1,normal,0,18,23,4,1
c7g-metal,1,normal,0,19,21,4,1
c7g-metal,1,normal,0,20,14,4,1
c7g-metal,1,normal,0,21,15,4,1
c7g-metal,1,normal,0,22,18,4,1
c7g-metal,1,normal,0,23,20,4,1
c7g-metal,1,normal,0,24,21,4,1
c7g-metal,1,normal,0,25,20,4,1
c7g-metal,1,normal,0,26,20,4,1
c7g-metal,1,normal,0,27,22,4,1
c7g-metal,1,normal,0,28,19,4,1
c7g-metal,1,normal,0,29,22,4,1
c7g-metal,1,normal,0,30,17,4,1
c7g-metal,1,normal,0,31,20,4,1
c7g-metal,1,normal,0,32,21,4,1
c7g-metal,1,normal,0,33,22,4,1
c7g-metal,1,normal,0,34,18,4,1
c7g-metal,1,normal,0,35,20,4,1
c7g-metal,1,normal,0,36,19,4,1
c7g-metal,1,normal,0,37,23,4,1
c7g-metal,1,normal,0,38,18,4,1
c7g-metal,1,normal,0,39,19,4,1
c7g-metal,1,normal,0,40,21,4,1
c7g-metal,2,normal,0,1,19,5,2
c7g-metal,2,normal,0,2,22,5,2
c7g-metal,2,normal,0,3,19,5,2
c7g-metal,2,normal,0,4,18,5,2
c7g-metal,2,normal,0,5,20,5,2
c7g-metal,2,normal,0,6,22,5,2
c7g-metal,2,normal,0,7,18,5,2
c7g-metal,2,normal,0,8,22,5,2
c7g-metal,2,normal,0,9,21,5,2
c7g-metal,2,normal,0,10,17,5,2
c7g-metal,2,normal,0,11,21,5,2
c7g-metal,2,normal,0,12,20,5,2
c7g-metal,2,normal,0,13,19,5,2
c7g-metal,2,normal,0,14,20,5,2
c7g-metal,2,normal,0,15,20,5,2
c7g-metal,2,normal,0,16,20,5,2
c7g-metal,2,normal,0,17,23,5,2
c7g-metal,2,normal,0,18,17,5,2
c7g-metal,2,normal,0,19,22,5,2
c7g-metal,2,normal,0,20,18,5,2
c7g-metal,2,normal,0,21,21,5,2
c7g-metal,2,normal,0,22,19,5,2
c7g-metal,2,normal,0,23,20,5,2
c7g-metal,2,normal,0,24,20,5,2
c7g-metal,2,normal,0,25,20,6,2
c7g-metal,2,normal,0,26,14,5,2
c7g-metal,2,normal,0,27,21,6,2
c7g-metal,2,normal,0,28,22,5,2
c7g-metal,2,normal,0,29,19,5,2
c7g-metal,2,normal,0,30,20,5,2
c7g-metal,2,normal,0,31,20,5,2
c7g-metal,2,normal,0,32,20,5,2
c7g-metal,2,normal,0,33,22,5,2
c7g-metal,2,normal,0,34,20,5,2
c7g-metal,2,normal,0,35,25,5,2
c7g-metal,2,normal,0,36,26,5,2
c7g-metal,2,normal,0,37,22,5,2
c7g-metal,2,normal,0,38,21,5,2
c7g-metal,2,normal,0,39,22,5,2
c7g-metal,2,normal,0,40,23,5,2
c7g-metal,4,normal,0,1,20,8,4
c7g-metal,4,normal,0,2,15,7,4
c7g-metal,4,normal,0,3,21,7,4
c7g-metal,4,normal,0,4,15,7,4
c7g-metal,4,normal,0,5,21,7,4
c7g-metal,4,normal,0,6,14,8,4
c7g-metal,4,normal,0,7,21,7,4
c7g-metal,4,normal,0,8,21,7,4
c7g-metal,4,normal,0,9,14,7,4
c7g-metal,4,normal,0,10,22,8,4
c7g-metal,4,normal,0,11,19,7,4
c7g-metal,4,normal,0,12,23,7,4
c7g-metal,4,normal,0,13,24,7,4
c7g-metal,4,normal,0,14,14,7,4
c7g-metal,4,normal,0,15,22,7,4
c7g-metal,4,normal,0,16,22,7,4
c7g-metal,4,normal,0,17,20,7,4
c7g-metal,4,normal,0,18,24,7,4
c7g-metal,4,normal,0,19,16,7,4
c7g-metal,4,normal,0,20,14,7,4
c7g-metal,4,normal,0,21,21,7,4
c7g-metal,4,normal,0,22,21,7,4
c7g-metal,4,normal,0,23,22,7,4
c7g-metal,4,normal,0,24,19,8,4
c7g-metal,4,normal,0,25,20,7,4
c7g-metal,4,normal,0,26,21,7,4
c7g-metal,4,normal,0,27,22,7,4
c7g-metal,4,normal,0,28,20,7,4
c7g-metal,4,normal,0,29,26,7,4
c7g-metal,4,normal,0,30,21,9,4
c7g-metal,4,normal,0,31,14,7,4
c7g-metal,4,normal,0,32,20,7,4
c7g-metal,4,normal,0,33,23,7,4
c7g-metal,4,normal,0,34,14,7,4
c7g-metal,4,normal,0,35,23,8,4
c7g-metal,4,normal,0,36,21,7,4
c7g-metal,4,normal,0,37,18,7,4
c7g-metal,4,normal,0,38,18,8,4
c7g-metal,4,normal,0,39,17,7,4
c7g-metal,4,normal,0,40,20,7,4
c7g-metal,8,normal,0,1,22,11,8
c7g-metal,8,normal,0,2,16,11,8
c7g-metal,8,normal,0,3,23,11,8
c7g-metal,8,normal,0,4,24,10,8
c7g-metal,8,normal,0,5,23,11,8
c7g-metal,8,normal,0,6,18,11,8
c7g-metal,8,normal,0,7,19,11,8
c7g-metal,8,normal,0,8,16,10,8
c7g-metal,8,normal,0,9,15,11,8
c7g-metal,8,normal,0,10,27,10,8
c7g-metal,8,normal,0,11,23,11,8
c7g-metal,8,normal,0,12,22,11,8
c7g-metal,8,normal,0,13,26,11,8
c7g-metal,8,normal,0,14,19,11,8
c7g-metal,8,normal,0,15,27,11,8
c7g-metal,8,normal,0,16,21,11,8
c7g-metal,8,normal,0,17,21,11,8
c7g-metal,8,normal,0,18,20,11,8
c7g-metal,8,normal,0,19,23,11,8
c7g-metal,8,normal,0,20,23,11,8
c7g-metal,8,normal,0,21,18,10,8
c7g-metal,8,normal,0,22,22,10,8
c7g-metal,8,normal,0,23,21,11,8
c7g-metal,8,normal,0,24,23,11,8
c7g-metal,8,normal,0,25,20,11,8
c7g-metal,8,normal,0,26,24,11,8
c7g-metal,8,normal,0,27,16,11,8
c7g-metal,8,normal,0,28,22,11,8
c7g-metal,8,normal,0,29,20,11,8
c7g-metal,8,normal,0,30,23,11,8
c7g-metal,8,normal,0,31,19,11,8
c7g-metal,8,normal,0,32,20,11,8
c7g-metal,8,normal,0,33,13,11,8
c7g-metal,8,normal,0,34,23,11,8
c7g-metal,8,normal,0,35,18,10,8
c7g-metal,8,normal,0,36,21,11,8
c7g-metal,8,normal,0,37,21,10,8
c7g-metal,8,normal,0,38,23,11,8
c7g-metal,8,normal,0,39,17,11,8
c7g-metal,8,normal,0,40,25,11,8
c7g-metal,16,normal,0,1,14,15,16
c7g-metal,16,normal,0,2,22,13,16
c7g-metal,16,normal,0,3,20,14,16
c7g-metal,16,normal,0,4,23,14,16
c7g-metal,16,normal,0,5,20,13,16
c7g-metal,16,normal,0,6,18,15,16
c7g-metal,16,normal,0,7,22,14,16
c7g-metal,16,normal,0,8,21,14,16
c7g-metal,16,normal,0,9,20,13,16
c7g-metal,16,normal,0,10,14,15,16
c7g-metal,16,normal,0,11,21,13,16
c7g-metal,16,normal,0,12,15,13,16
c7g-metal,16,normal,0,13,19,14,16
c7g-metal,16,normal,0,14,12,13,16
c7g-metal,16,normal,0,15,23,17,16
c7g-metal,16,normal,0,16,18,12,16
c7g-metal,16,normal,0,17,15,16,16
c7g-metal,16,normal,0,18,20,14,16
c7g-metal,16,normal,0,19,21,13,16
c7g-metal,16,normal,0,20,18,14,16
c7g-metal,16,normal,0,21,20,13,16
c7g-metal,16,normal,0,22,13,13,16
c7g-metal,16,normal,0,23,13,13,16
c7g-metal,16,normal,0,24,13,15,16
c7g-metal,16,normal,0,25,22,13,16
c7g-metal,16,normal,0,26,20,14,16
c7g-metal,16,normal,0,27,23,15,16
c7g-metal,16,normal,0,28,19,15,16
c7g-metal,16,normal,0,29,23,14,16
c7g-metal,16,normal,0,30,17,14,16
c7g-metal,16,normal,0,31,22,14,16
c7g-metal,16,normal,0,32,21,13,16
c7g-metal,16,normal,0,33,13,12,16
c7g-metal,16,normal,0,34,23,14,16
c7g-metal,16,normal,0,35,20,13,16
c7g-metal,16,normal,0,36,22,13,16
c7g-metal,16,normal,0,37,21,15,16
c7g-metal,16,normal,0,38,21,13,16
c7g-metal,16,normal,0,39,21,13,16
c7g-metal,16,normal,0,40,14,13,16
c7g-metal,32,normal,0,1,24,15,32
c7g-metal,32,normal,0,2,10,14,32
c7g-metal,32,normal,0,3,17,18,32
c7g-metal,32,normal,0,4,18,17,32
c7g-metal,32,normal,0,5,14,18,32
c7g-metal,32,normal,0,6,20,17,32
c7g-metal,32,normal,0,7,13,18,32
c7g-metal,32,normal,0,8,19,17,32
c7g-metal,32,normal,0,9,21,18,32
c7g-metal,32,normal,0,10,17,15,32
c7g-metal,32,normal,0,11,17,13,32
c7g-metal,32,normal,0,12,13,13,32
c7g-metal,32,normal,0,13,21,13,32
c7g-metal,32,normal,0,14,20,14,32
c7g-metal,32,normal,0,15,20,15,32
c7g-metal,32,normal,0,16,17,16,32
c7g-metal,32,normal,0,17,25,16,32
c7g-metal,32,normal,0,18,20,15,32
c7g-metal,32,normal,0,19,23,16,32
c7g-metal,32,normal,0,20,24,15,32
c7g-metal,32,normal,0,21,22,20,32
c7g-metal,32,normal,0,22,17,16,32
c7g-metal,32,normal,0,23,22,14,32
c7g-metal,32,normal,0,24,18,16,32
c7g-metal,32,normal,0,25,18,19,32
c7g-metal,32,normal,0,26,19,14,32
c7g-metal,32,normal,0,27,19,16,32
c7g-metal,32,normal,0,28,18,17,32
c7g-metal,32,normal,0,29,13,17,32
c7g-metal,32,normal,0,30,17,18,32
c7g-metal,32,normal,0,31,16,16,32
c7g-metal,32,normal,0,32,17,18,32
c7g-metal,32,normal,0,33,21,15,32
c7g-metal,32,normal,0,34,20,18,32
c7g-metal,32,normal,0,35,23,16,32
c7g-metal,32,normal,0,36,17,16,32
c7g-metal,32,normal,0,37,20,14,32
c7g-metal,32,normal,0,38,17,13,32
c7g-metal,32,normal,0,39,21,16,32
c7g-metal,32,normal,0,40,22,17,32
c7g-metal,64,normal,0,1,16,15,64
c7g-metal,64,normal,0,2,20,19,64
c7g-metal,64,normal,0,3,21,16,64
c7g-metal,64,normal,0,4,18,16,64
c7g-metal,64,normal,0,5,20,17,64
c7g-metal,64,normal,0,6,26,15,64
c7g-metal,64,normal,0,7,18,14,64
c7g-metal,64,normal,0,8,19,13,64
c7g-metal,64,normal,0,9,14,18,64
c7g-metal,64,normal,0,10,20,15,64
c7g-metal,64,normal,0,11,24,13,64
c7g-metal,64,normal,0,12,19,14,64
c7g-metal,64,normal,0,13,26,15,64
c7g-metal,64,normal,0,14,24,18,64
c7g-metal,64,normal,0,15,21,14,64
c7g-metal,64,normal,0,16,24,14,64
c7g-metal,64,normal,0,17,24,18,64
c7g-metal,64,normal,0,18,18,17,64
c7g-metal,64,normal,0,19,11,14,64
c7g-metal,64,normal,0,20,24,14,64
c7g-metal,64,normal,0,21,15,14,64
c7g-metal,64,normal,0,22,12,15,64
c7g-metal,64,normal,0,23,24,14,64
c7g-metal,64,normal,0,24,27,13,64
c7g-metal,64,normal,0,25,22,15,64
c7g-metal,64,normal,0,26,21,19,64
c7g-metal,64,normal,0,27,18,13,64
c7g-metal,64,normal,0,28,23,15,64
c7g-metal,64,normal,0,29,16,19,64
c7g-metal,64,normal,0,30,22,16,64
c7g-metal,64,normal,0,31,16,13,64
c7g-metal,64,normal,0,32,20,19,64
c7g-metal,64,normal,0,33,19,13,64
c7g-metal,64,normal,0,34,18,18,64
c7g-metal,64,normal,0,35,20,18,64
c7g-metal,64,normal,0,36,15,14,64
c7g-metal,64,normal,0,37,20,18,64
c7g-metal,64,normal,0,38,20,14,64
c7g-metal,64,normal,0,39,18,15,64
c7g-metal,64,normal,0,40,22,15,64
c7g-metal,1,expedited,1,1,0.024,4,1
c7g-metal,1,expedited,1,2,0.021,4,1
c7g-metal,1,expedited,1,3,0.018,4,1
c7g-metal,1,expedited,1,4,0.019,4,1
c7g-metal,1,expedited,1,5,0.025,4,1
c7g-metal,1,expedited,1,6,0.020,4,1
c7g-metal,1,expedited,1,7,0.018,4,1
c7g-metal,1,expedited,1,8,0.021,4,1
c7g-metal,1,expedited,1,9,0.021,4,1
c7g-metal,1,expedited,1,10,0.021,4,1
c7g-metal,1,expedited,1,11,0.017,4,1
c7g-metal,1,expedited,1,12,0.020,4,1
c7g-metal,1,expedited,1,13,0.020,4,1
c7g-metal,1,expedited,1,14,0.019,5,1
c7g-metal,1,expedited,1,15,0.018,4,1
c7g-metal,1,expedited,1,16,0.018,4,1
c7g-metal,1,expedited,1,17,0.018,4,1
c7g-metal,1,expedited,1,18,0.018,4,1
c7g-metal,1,expedited,1,19,0.022,4,1
c7g-metal,1,expedited,1,20,0.021,4,1
c7g-metal,1,expedited,1,21,0.022,4,1
c7g-metal,1,expedited,1,22,0.019,4,1
c7g-metal,1,expedited,1,23,0.019,4,1
c7g-metal,1,expedited,1,24,0.019,4,1
c7g-metal,1,expedited,1,25,0.018,4,1
c7g-metal,1,expedited,1,26,0.019,4,1
c7g-metal,1,expedited,1,27,0.025,4,1
c7g-metal,1,expedited,1,28,0.019,4,1
c7g-metal,1,expedited,1,29,0.018,4,1
c7g-metal,1,expedited,1,30,0.023,4,1
c7g-metal,1,expedited,1,31,0.021,4,1
c7g-metal,1,expedited,1,32,0.019,4,1
c7g-metal,1,expedited,1,33,0.019,4,1
c7g-metal,1,expedited,1,34,0.019,4,1
c7g-metal,1,expedited,1,35,0.020,4,1
c7g-metal,1,expedited,1,36,0.021,4,1
c7g-metal,1,expedited,1,37,0.018,4,1
c7g-metal,1,expedited,1,38,0.022,4,1
c7g-metal,1,expedited,1,39,0.021,4,1
c7g-metal,1,expedited,1,40,0.030,4,1
c7g-metal,2,expedited,1,1,0.018,5,2
c7g-metal,2,expedited,1,2,0.018,5,2
c7g-metal,2,expedited,1,3,0.023,5,2
c7g-metal,2,expedited,1,4,0.022,5,2
c7g-metal,2,expedited,1,5,0.018,5,2
c7g-metal,2,expedited,1,6,0.021,5,2
c7g-metal,2,expedited,1,7,0.020,5,2
c7g-metal,2,expedited,1,8,0.019,5,2
c7g-metal,2,expedited,1,9,0.018,6,2
c7g-metal,2,expedited,1,10,0.024,5,2
c7g-metal,2,expedited,1,11,0.020,5,2
c7g-metal,2,expedited,1,12,0.021,5,2
c7g-metal,2,expedited,1,13,0.021,6,2
c7g-metal,2,expedited,1,14,0.023,5,2
c7g-metal,2,expedited,1,15,0.021,5,2
c7g-metal,2,expedited,1,16,0.022,5,2
c7g-metal,2,expedited,1,17,0.019,5,2
c7g-metal,2,expedited,1,18,0.019,5,2
c7g-metal,2,expedited,1,19,0.019,5,2
c7g-metal,2,expedited,1,20,0.020,5,2
c7g-metal,2,expedited,1,21,0.019,5,2
c7g-metal,2,expedited,1,22,0.018,5,2
c7g-metal,2,expedited,1,23,0.019,5,2
c7g-metal,2,expedited,1,24,0.026,5,2
c7g-metal,2,expedited,1,25,0.020,5,2
c7g-metal,2,expedited,1,26,0.019,5,2
c7g-metal,2,expedited,1,27,0.019,5,2
c7g-metal,2,expedited,1,28,0.020,5,2
c7g-metal,2,expedited,1,29,0.019,5,2
c7g-metal,2,expedited,1,30,0.018,5,2
c7g-metal,2,expedited,1,31,0.019,5,2
c7g-metal,2,expedited,1,32,0.020,6,2
c7g-metal,2,expedited,1,33,0.025,5,2
c7g-metal,2,expedited,1,34,0.022,5,2
c7g-metal,2,expedited,1,35,0.020,5,2
c7g-metal,2,expedited,1,36,0.019,5,2
c7g-metal,2,expedited,1,37,0.021,5,2
c7g-metal,2,expedited,1,38,0.020,5,2
c7g-metal,2,expedited,1,39,0.019,5,2
c7g-metal,2,expedited,1,40,0.021,5,2
c7g-metal,4,expedited,1,1,0.023,7,4
c7g-metal,4,expedited,1,2,0.023,7,4
c7g-metal,4,expedited,1,3,0.020,7,4
c7g-metal,4,expedited,1,4,0.021,7,4
c7g-metal,4,expedited,1,5,0.020,7,4
c7g-metal,4,expedited,1,6,0.024,7,4
c7g-metal,4,expedited,1,7,0.020,7,4
c7g-metal,4,expedited,1,8,0.021,7,4
c7g-metal,4,expedited,1,9,0.023,7,4
c7g-metal,4,expedited,1,10,0.020,7,4
c7g-metal,4,expedited,1,11,0.022,7,4
c7g-metal,4,expedited,1,12,0.019,8,4
c7g-metal,4,expedited,1,13,0.019,7,4
c7g-metal,4,expedited,1,14,0.021,7,4
c7g-metal,4,expedited,1,15,0.019,7,4
c7g-metal,4,expedited,1,16,0.023,7,4
c7g-metal,4,expedited,1,17,0.019,7,4
c7g-metal,4,expedited,1,18,0.018,8,4
c7g-metal,4,expedited,1,19,0.023,7,4
c7g-metal,4,expedited,1,20,0.020,7,4
c7g-metal,4,expedited,1,21,0.020,7,4
c7g-metal,4,expedited,1,22,0.023,7,4
c7g-metal,4,expedited,1,23,0.020,7,4
c7g-metal,4,expedited,1,24,0.024,8,4
c7g-metal,4,expedited,1,25,0.021,7,4
c7g-metal,4,expedited,1,26,0.019,7,4
c7g-metal,4,expedited,1,27,0.021,7,4
c7g-metal,4,expedited,1,28,0.020,7,4
c7g-metal,4,expedited,1,29,0.023,7,4
c7g-metal,4,expedited,1,30,0.021,7,4
c7g-metal,4,expedited,1,31,0.020,7,4
c7g-metal,4,expedited,1,32,0.024,7,4
c7g-metal,4,expedited,1,33,0.020,7,4
c7g-metal,4,expedited,1,34,0.020,7,4
c7g-metal,4,expedited,1,35,0.023,7,4
c7g-metal,4,expedited,1,36,0.020,7,4
c7g-metal,4,expedited,1,37,0.025,7,4
c7g-metal,4,expedited,1,38,0.018,7,4
c7g-metal,4,expedited,1,39,0.018,7,4
c7g-metal,4,expedited,1,40,0.023,7,4
c7g-metal,8,expedited,1,1,0.022,11,8
c7g-metal,8,expedited,1,2,0.025,11,8
c7g-metal,8,expedited,1,3,0.019,10,8
c7g-metal,8,expedited,1,4,0.028,11,8
c7g-metal,8,expedited,1,5,0.020,10,8
c7g-metal,8,expedited,1,6,0.023,11,8
c7g-metal,8,expedited,1,7,0.021,11,8
c7g-metal,8,expedited,1,8,0.021,11,8
c7g-metal,8,expedited,1,9,0.020,11,8
c7g-metal,8,expedited,1,10,0.018,11,8
c7g-metal,8,expedited,1,11,0.021,10,8
c7g-metal,8,expedited,1,12,0.021,11,8
c7g-metal,8,expedited,1,13,0.022,11,8
c7g-metal,8,expedited,1,14,0.023,11,8
c7g-metal,8,expedited,1,15,0.024,10,8
c7g-metal,8,expedited,1,16,0.024,11,8
c7g-metal,8,expedited,1,17,0.023,11,8
c7g-metal,8,expedited,1,18,0.019,11,8
c7g-metal,8,expedited,1,19,0.019,11,8
c7g-metal,8,expedited,1,20,0.018,11,8
c7g-metal,8,expedited,1,21,0.022,11,8
c7g-metal,8,expedited,1,22,0.019,11,8
c7g-metal,8,expedited,1,23,0.021,10,8
c7g-metal,8,expedited,1,24,0.023,11,8
c7g-metal,8,expedited,1,25,0.019,11,8
c7g-metal,8,expedited,1,26,0.019,11,8
c7g-metal,8,expedited,1,27,0.024,11,8
c7g-metal,8,expedited,1,28,0.022,11,8
c7g-metal,8,expedited,1,29,0.019,11,8
c7g-metal,8,expedited,1,30,0.021,11,8
c7g-metal,8,expedited,1,31,0.019,11,8
c7g-metal,8,expedited,1,32,0.018,10,8
c7g-metal,8,expedited,1,33,0.019,11,8
c7g-metal,8,expedited,1,34,0.043,11,8
c7g-metal,8,expedited,1,35,0.020,11,8
c7g-metal,8,expedited,1,36,0.020,10,8
c7g-metal,8,expedited,1,37,0.022,11,8
c7g-metal,8,expedited,1,38,0.021,11,8
c7g-metal,8,expedited,1,39,0.019,11,8
c7g-metal,8,expedited,1,40,0.020,11,8
c7g-metal,16,expedited,1,1,0.022,13,16
c7g-metal,16,expedited,1,2,0.019,13,16
c7g-metal,16,expedited,1,3,0.021,14,16
c7g-metal,16,expedited,1,4,0.021,13,16
c7g-metal,16,expedited,1,5,0.019,12,16
c7g-metal,16,expedited,1,6,0.021,13,16
c7g-metal,16,expedited,1,7,0.046,14,16
c7g-metal,16,expedited,1,8,0.021,14,16
c7g-metal,16,expedited,1,9,0.021,14,16
c7g-metal,16,expedited,1,10,0.020,12,16
c7g-metal,16,expedited,1,11,0.063,14,16
c7g-metal,16,expedited,1,12,0.068,13,16
c7g-metal,16,expedited,1,13,0.018,14,16
c7g-metal,16,expedited,1,14,0.023,14,16
c7g-metal,16,expedited,1,15,0.022,14,16
c7g-metal,16,expedited,1,16,0.020,13,16
c7g-metal,16,expedited,1,17,0.025,14,16
c7g-metal,16,expedited,1,18,0.069,13,16
c7g-metal,16,expedited,1,19,0.020,16,16
c7g-metal,16,expedited,1,20,0.022,13,16
c7g-metal,16,expedited,1,21,0.022,15,16
c7g-metal,16,expedited,1,22,0.020,14,16
c7g-metal,16,expedited,1,23,0.020,14,16
c7g-metal,16,expedited,1,24,0.021,12,16
c7g-metal,16,expedited,1,25,0.022,14,16
c7g-metal,16,expedited,1,26,0.019,15,16
c7g-metal,16,expedited,1,27,0.022,15,16
c7g-metal,16,expedited,1,28,0.022,14,16
c7g-metal,16,expedited,1,29,0.019,16,16
c7g-metal,16,expedited,1,30,0.024,14,16
c7g-metal,16,expedited,1,31,0.022,14,16
c7g-metal,16,expedited,1,32,0.024,14,16
c7g-metal,16,expedited,1,33,0.023,13,16
c7g-metal,16,expedited,1,34,0.022,13,16
c7g-metal,16,expedited,1,35,0.023,13,16
c7g-metal,16,expedited,1,36,0.019,13,16
c7g-metal,16,expedited,1,37,0.021,13,16
c7g-metal,16,expedited,1,38,0.020,13,16
c7g-metal,16,expedited,1,39,0.021,13,16
c7g-metal,16,expedited,1,40,0.020,13,16
c7g-metal,32,expedited,1,1,0.024,14,32
c7g-metal,32,expedited,1,2,0.021,15,32
c7g-metal,32,expedited,1,3,0.021,14,32
c7g-metal,32,expedited,1,4,0.021,13,32
c7g-metal,32,expedited,1,5,0.020,15,32
c7g-metal,32,expedited,1,6,0.018,14,32
c7g-metal,32,expedited,1,7,0.019,14,32
c7g-metal,32,expedited,1,8,0.024,14,32
c7g-metal,32,expedited,1,9,0.021,14,32
c7g-metal,32,expedited,1,10,0.022,13,32
c7g-metal,32,expedited,1,11,0.022,15,32
c7g-metal,32,expedited,1,12,0.022,15,32
c7g-metal,32,expedited,1,13,0.047,14,32
c7g-metal,32,expedited,1,14,0.023,14,32
c7g-metal,32,expedited,1,15,0.020,15,32
c7g-metal,32,expedited,1,16,0.023,14,32
c7g-metal,32,expedited,1,17,0.024,14,32
c7g-metal,32,expedited,1,18,0.019,14,32
c7g-metal,32,expedited,1,19,0.020,14,32
c7g-metal,32,expedited,1,20,0.018,14,32
c7g-metal,32,expedited,1,21,0.021,14,32
c7g-metal,32,expedited,1,22,0.021,13,32
c7g-metal,32,expedited,1,23,0.025,14,32
c7g-metal,32,expedited,1,24,0.020,14,32
c7g-metal,32,expedited,1,25,0.022,15,32
c7g-metal,32,expedited,1,26,0.021,14,32
c7g-metal,32,expedited,1,27,0.020,15,32
c7g-metal,32,expedited,1,28,0.024,15,32
c7g-metal,32,expedited,1,29,0.022,14,32
c7g-metal,32,expedited,1,30,0.024,15,32
c7g-metal,32,expedited,1,31,0.019,15,32
c7g-metal,32,expedited,1,32,0.023,15,32
c7g-metal,32,expedited,1,33,0.027,14,32
c7g-metal,32,expedited,1,34,0.023,13,32
c7g-metal,32,expedited,1,35,0.019,14,32
c7g-metal,32,expedited,1,36,0.022,15,32
c7g-metal,32,expedited,1,37,0.020,15,32
c7g-metal,32,expedited,1,38,0.020,13,32
c7g-metal,32,expedited,1,39,0.022,14,32
c7g-metal,32,expedited,1,40,0.022,14,32
c7g-metal,64,expedited,1,1,0.020,14,64
c7g-metal,64,expedited,1,2,0.035,14,64
c7g-metal,64,expedited,1,3,0.019,14,64
c7g-metal,64,expedited,1,4,0.022,15,64
c7g-metal,64,expedited,1,5,0.021,13,64
c7g-metal,64,expedited,1,6,0.020,14,64
c7g-metal,64,expedited,1,7,0.022,14,64
c7g-metal,64,expedited,1,8,0.020,14,64
c7g-metal,64,expedited,1,9,0.021,14,64
c7g-metal,64,expedited,1,10,0.018,14,64
c7g-metal,64,expedited,1,11,0.020,14,64
c7g-metal,64,expedited,1,12,0.019,13,64
c7g-metal,64,expedited,1,13,0.022,14,64
c7g-metal,64,expedited,1,14,0.021,14,64
c7g-metal,64,expedited,1,15,0.022,13,64
c7g-metal,64,expedited,1,16,0.023,14,64
c7g-metal,64,expedited,1,17,0.018,14,64
c7g-metal,64,expedited,1,18,0.019,15,64
c7g-metal,64,expedited,1,19,0.023,13,64
c7g-metal,64,expedited,1,20,0.018,14,64
c7g-metal,64,expedited,1,21,0.019,14,64
c7g-metal,64,expedited,1,22,0.020,14,64
c7g-metal,64,expedited,1,23,0.018,15,64
c7g-metal,64,expedited,1,24,0.022,14,64
c7g-metal,64,expedited,1,25,0.019,16,64
c7g-metal,64,expedited,1,26,0.019,14,64
c7g-metal,64,expedited,1,27,0.020,16,64
c7g-metal,64,expedited,1,28,0.020,16,64
c7g-metal,64,expedited,1,29,0.027,15,64
c7g-metal,64,expedited,1,30,0.025,15,64
c7g-metal,64,expedited,1,31,0.018,14,64
c7g-metal,64,expedited,1,32,0.022,15,64
c7g-metal,64,expedited,1,33,0.022,14,64
c7g-metal,64,expedited,1,34,0.020,14,64
c7g-metal,64,expedited,1,35,0.025,14,64
c7g-metal,64,expedited,1,36,0.021,14,64
c7g-metal,64,expedited,1,37,0.024,13,64
c7g-metal,64,expedited,1,38,0.021,14,64
c7g-metal,64,expedited,1,39,0.020,15,64
c7g-metal,64,expedited,1,40,0.020,15,64
c7i-metal-24xl,1,normal,0,1,21,4,1
c7i-metal-24xl,1,normal,0,2,20,4,1
c7i-metal-24xl,1,normal,0,3,17,4,1
c7i-metal-24xl,1,normal,0,4,15,4,1
c7i-metal-24xl,1,normal,0,5,17,4,1
c7i-metal-24xl,1,normal,0,6,17,4,1
c7i-metal-24xl,1,normal,0,7,17,4,1
c7i-metal-24xl,1,normal,0,8,18,4,1
c7i-metal-24xl,1,normal,0,9,17,4,1
c7i-metal-24xl,1,normal,0,10,16,4,1
c7i-metal-24xl,1,normal,0,11,16,4,1
c7i-metal-24xl,1,normal,0,12,17,4,1
c7i-metal-24xl,1,normal,0,13,17,4,1
c7i-metal-24xl,1,normal,0,14,18,4,1
c7i-metal-24xl,1,normal,0,15,17,4,1
c7i-metal-24xl,1,normal,0,16,17,4,1
c7i-metal-24xl,1,normal,0,17,18,4,1
c7i-metal-24xl,1,normal,0,18,19,4,1
c7i-metal-24xl,1,normal,0,19,15,5,1
c7i-metal-24xl,1,normal,0,20,18,4,1
c7i-metal-24xl,1,normal,0,21,16,4,1
c7i-metal-24xl,1,normal,0,22,17,4,1
c7i-metal-24xl,1,normal,0,23,18,4,1
c7i-metal-24xl,1,normal,0,24,17,4,1
c7i-metal-24xl,1,normal,0,25,17,4,1
c7i-metal-24xl,1,normal,0,26,17,4,1
c7i-metal-24xl,1,normal,0,27,17,4,1
c7i-metal-24xl,1,normal,0,28,16,4,1
c7i-metal-24xl,1,normal,0,29,17,4,1
c7i-metal-24xl,1,normal,0,30,17,4,1
