15.9952
15.9833
9.9988
9.9997
9.9995
9.9996
9.9998
9.9996
9.9997
9.9998
9.9997
9.9997
9.9998
9.9996
9.9997
9.9997
9.9999
9.9996
10.0002
9.9993
9.9996
9.9997
9.9996
9.9997
9.9998
9.9997
9.9998
9.9997
9.9997
9.9997
9.9998
9.9997
9.9997
9.9998
9.9999
9.9996
9.9997
9.9997
9.9998
9.9995
9.9997
9.9997
9.9997
9.9998
9.9997
9.9997
9.9997
9.9998
9.9996
9.9997
9.9997
9.9998
9.9997
9.9997
9.9998
9.9996
9.9998
9.9997
9.9997
9.9997
9.9997
9.9997
9.9997
9.9997
9.9998
9.9997
10.0001
9.9992
9.9997
9.9998
9.9997
9.9997
9.9996
9.9998
9.9996
9.9997
9.9998
9.9997
9.9997
9.9997
9.9998
10.0000
9.9994
9.9996
9.9998
9.9998
9.9997
9.9996
9.9997
9.9997
9.9997
9.9998
9.9996
9.9997
9.9998
9.9997
9.9998
9.9995
9.9997
9.9997
9.9997
9.9997
10.0000
9.9990
9.9997
9.9998
9.9998
9.9997
9.9996
9.9998
9.9997
9.9999
9.9996
9.9998
10.0000
9.9993
9.9998
10.9997
17.9995
9.9997
9.9997
9.9997
9.9998
9.9997
9.9996
9.9998
9.9996
9.9998
9.9997
9.9997
9.9997
9.9997
9.9997
9.9998
9.9997
10.9997
17.9997
9.9995
9.9998
9.9996
9.9997
9.9997
9.9998
9.9997
9.9998
9.9996
9.9997
9.9998
9.9998
9.9996
9.9998
9.9997
9.9998
9.9997
9.9997
9.9997
9.9997
9.9998
9.9997
9.9997
9.9998
9.9996
10.0001
9.9992
9.9998
9.9996
9.9997
9.9998
9.9996
9.9998
9.9997
9.9999
9.9995
9.9998
9.9996
9.9998
9.9997
9.9997
9.9996
9.9997
9.9997
9.9998
9.9997
9.9997
9.9997
9.9998
9.9999
9.9996
9.9996
9.9997
9.9997
9.9997
9.9997
9.9998
9.9997
9.9998
9.9997
9.9998
9.9997
9.9998
9.9996
9.9998
9.9997
10.0001
9.9991
9.9997
9.9997
9.9998
9.9996
9.9998
10.0001
9.9992
9.9998
9.9996
9.9997
9.9997
9.9998
9.9998
9.9996
9.9998
9.9997
9.9998
9.9997
9.9997
9.9998
9.9997
9.9996
9.9999
9.9996
9.9998
9.9996
9.9998
9.9997
9.9998
9.9996
9.9999
9.9996
9.9999
9.9996
9.9997
9.9998
9.9997
9.9997
9.9997
9.9997
9.9997
9.9997
9.9999
9.9996
9.9997
9.9998
9.9997
9.9996
9.9998
9.9996
9.9997
9.9998
9.9998
10.0000
9.9993
9.9997
9.9998
9.9997
9.9998
9.9996
9.9998
9.9997
10.0001
9.9992
9.9997
9.9997
9.9998
9.9997
9.9997
9.9997
9.9997
9.9998
9.9998
9.9996
9.9999
9.9995
9.9998
9.9997
9.9998
9.9996
9.9998
9.9997
9.9998
9.9997
9.9997
9.9996
9.9998
9.9999
9.9995
9.9997
9.9998
9.9997
9.9997
9.9998
9.9997
9.9998
9.9997
9.9996
9.9997
9.9997
10.0001
9.9993
9.9993
9.9998
9.9997
9.9998
9.9996
9.9998
9.9997
9.9999
9.9995
9.9997
9.9997
9.9997
9.9998
9.9997
9.9997
9.9998
9.9997
9.9997
9.9997
9.9996
9.9998
9.9996
9.9997
9.9998
9.9996
9.9997
9.9997
10.0075
9.9917
9.9974
9.9993
9.9995
9.9997
9.9997
9.9997
9.9997
9.9997
9.9997
9.9997
9.9998
9.9998
9.9996
9.9997
9.9998
10.0001
9.9990
9.9997
9.9997
9.9997
9.9998
9.9997
9.9997
9.9998
9.9999
9.9996
9.9997
9.9997
9.9997
9.9997
9.9997
9.9997
9.9997
9.9998
9.9997
9.9997
9.9997
10.0000
9.9995
9.9994
10.0112
9.9879
9.9998
9.9997
9.9997
9.9997
9.9997
9.9997
9.9997
9.9997
9.9997
9.9997
9.9997
9.9998
9.9997
9.9997
9.9997
9.9997
9.9997
9.9997
9.9998
9.9996
9.9998
10.0001
9.9992
10.0001
9.9990
9.9997
9.9997
9.9997
9.9997
9.9997
9.9997
9.9998
9.9997
9.9998
9.9996
9.9997
9.9997
9.9997
9.9998
9.9997
9.9998
9.9998
9.9997
9.9997
9.9998
9.9997
9.9998
9.9996
9.9996
9.9998
9.9998
9.9996
9.9997
9.9996
9.9997
9.9998
9.9997
9.9997
9.9997
9.9999
9.9996
9.9998
9.9996
9.9997
9.9997
9.9997
9.9997
9.9997
9.9997
10.0002
9.9992
9.9997
9.9999
9.9996
9.9997
9.9997
9.9997
9.9997
9.9998
9.9997
9.9997
9.9997
9.9998
9.9996
9.9997
9.9998
9.9997
9.9997
9.9997
9.9997
9.9997
9.9997
9.9998
9.9998
9.9996
9.9997
9.9998
9.9999
9.9996
9.9997
9.9997
9.9997
9.9998
9.9997
9.9997
9.9998
9.9998
9.9997
9.9997
9.9997
9.9998
9.9997
9.9997
9.9997
9.9996
9.9998
9.9997
10.0001
9.9993
9.9997
9.9997
9.9997
